Console,Title,US Sales (millions),YearReleased,Publisher,Genre,Sequel,Re-release,Usedprice,Review Score,MaxPlayers,Online,Multiplatform,SubGenres,AgeRating
Nintendo DS,Marvel Ultimate Alliance 2,0.14,2009,Activision,"Action, Role-Playing (RPG)",1,0,19.95,65,1,0,1,Action|RPG|Comics|Fighting|SciFi|ThirdPerson,Unknown
PlayStation 3,Wanted: Weapons of Fate,0.14,2009,"Spike Co., Ltd., Warner Bros. Interactive Entertainment Inc.",Action,0,0,16.95,61,1,0,1,Action|Shooter|ThirdPerson,Unknown
Nintendo Wii,SimAnimals,0.14,2009,EA,Simulation,1,0,17.95,58,1,0,0,Simulation|Managerial|Science|TopDown,E
Nintendo DS,The Wizard of Oz: Beyond the Yellow Brick Road,0.13,2009,XSEED Games,Role-Playing (RPG),0,0,23.95,68,1,0,0,RPG|Anime|MedievalFantasy|ThirdPerson,E
Nintendo DS,X-Men Origins: Wolverine,0.13,2009,Activision,Action,1,0,17.95,55,1,0,1,Action|Comics|Fighting|ThirdPerson,Unknown
PlayStation 3,Buzz!: Quiz World,0.13,2009,Sony,Simulation,1,0,49.95,80,1,0,0,Simulation|Gameshow|ThirdPerson,T
PlayStation 3,Saw,0.13,2009,Konami,Action,1,0,29.95,59,1,0,1,Action|Detective|Puzzle|SurvivalHorror|ThirdPerson,M
Nintendo Wii,Dead Rising: Chop Till You Drop,0.13,2009,Capcom,Action,0,1,22.95,61,1,0,0,Action|Shooter|SurvivalHorror|ThirdPerson,M
X360,Leisure Suit Larry: Box Office Bust,0.13,2009,Funsta,"Action, Adventure",1,0,14.95,25,1,0,0,Action|Adventure|ThirdPerson,M
X360,Saw,0.13,2009,Konami,Action,0,0,29.95,59,1,0,1,Action|Detective|Puzzle|SurvivalHorror|ThirdPerson,M
PlayStation 3,Terminator: Salvation,0.12,2009,"Equity Games Productions AG, Evolved Games, Taito Corporation",Action,0,0,17.95,43,2,0,1,Action|PostApocalyptic|SciFi|Shooter|ThirdPerson,T
Nintendo DS,Shin Megami Tensei: Devil Survivor,0.12,2009,"Atlus Co., Ltd., Atlus U.S.A., Inc.","Role-Playing (RPG), Strategy",0,0,23.95,84,1,0,0,RPG|Strategy|FirstPerson|Isometric|ThirdPerson,T
PlayStation 3,Afro Samurai,0.12,2009,Surge,Action,0,0,17.95,65,1,0,1,Action|Anime|ThirdPerson,M
PlayStation 3,Bionic Commando,0.12,2009,Capcom,Action,1,0,13.95,71,1,1,0,Action|Shooter|ThirdPerson,M
PlayStation 3,Disney/Pixar Cars: Race-O-Rama,0.12,2009,THQ,Racing / Driving,1,0,32.95,61,1,0,1,Racing|FirstPerson|ThirdPerson,E
PlayStation 3,Harry Potter and the Half-Blood Prince,0.12,2009,EA,Action,1,0,19.95,66,1,0,1,Action|MedievalFantasy|Puzzle|ThirdPerson,Unknown
PlayStation 3,Wheelman,0.12,2009,Midway,"Action, Racing / Driving",0,0,22.95,66,1,0,1,Action|Racing|ThirdPerson,T
Nintendo Wii,Little King's Story,0.12,2009,Rising Star Games Ltd.,Strategy,0,0,24.95,87,1,0,0,Strategy|MedievalFantasy|Puzzle|ThirdPerson,Unknown
X360,Bionic Commando,0.12,2009,Capcom,Action,1,0,12.95,70,1,1,0,Action|Shooter|ThirdPerson,Unknown
X360,NHL 2K10 ,0.12,2009,2K,Sports,1,0,24.95,69,1,0,1,Sports,Unknown
PlayStation 3,NHL 2K10,0.11,2009,2K,Sports,1,0,24.95,66,7,1,1,Sports|Hockey|ThirdPerson,Unknown
X360,Fairytale Fights,0.11,2009,"Playlogic Entertainment, Inc.",Action,0,0,16.95,51,4,1,1,Action|Fighting|Platform|ThirdPerson,M
X360,Trivial Pursuit,0.11,2009,EA,Strategy,0,0,17.95,66,4,0,0,Strategy|Boardgame|TopDown,Unknown
PlayStation 3,G.I. Joe: The Rise of Cobra,0.11,2009,EA,Action,0,0,19.95,43,2,0,1,Action|Arcade|SciFi|Shooter|ThirdPerson,T
Nintendo Wii,Monsters vs. Aliens,0.11,2009,Activision,Action,0,0,19.95,69,2,0,1,Action|Puzzle|SciFi|Platform|ThirdPerson,Unknown
X360,Blood Bowl,0.11,2009,Focus Home Interactive,"Sports, Strategy",0,0,39.95,61,2,1,0,Sports|Strategy|Fighting|Managerial|MedievalFantasy|RealTime|TurnBased|AmericanFootball|TopDown|ThirdPerson,T
X360,Disney/Pixar Cars: Race-O-Rama,0.11,2009,THQ,Racing / Driving,1,0,24.95,54,2,0,1,Racing|FirstPerson|ThirdPerson,E
Nintendo DS,Dragon Ball Z: Attack of the Saiyans,0.11,2009,Namco,Role-Playing (RPG),1,0,17.95,73,1,0,0,RPG|Anime|TurnBased|SideScrolling|TopDown|ThirdPerson,Unknown
Nintendo DS,Might & Magic: Clash of Heroes,0.11,2009,Ubisoft,"Role-Playing (RPG), Strategy",1,0,24.95,86,1,0,0,RPG|Strategy|MedievalFantasy|TurnBased|Isometric,Unknown
Nintendo Wii,Dawn of Discovery,0.11,2009,Ubisoft,"Simulation, Strategy",0,0,17.95,81,1,0,1,Simulation|Strategy|MedievalFantasy|Isometric|ThirdPerson,Unknown
Nintendo Wii,Final Fantasy: Crystal Chronicles - Echoes of Time,0.11,2009,SquareEnix,"Action, Role-Playing (RPG)",1,0,24.95,64,1,0,1,Action|RPG|MedievalFantasy|PersistentUniverse|Isometric|TopDown|ThirdPerson,Unknown
Nintendo Wii,Phantom Brave,0.11,2009,Nippon Ichi Software Inc.,"Role-Playing (RPG), Strategy",0,0,29.95,76,1,0,0,RPG|Strategy|Anime|TurnBased|ThirdPerson,T
X360,Terminator: Salvation,0.11,2009,"Equity Games Productions AG, Evolved Games",Action,0,0,14.95,48,1,0,1,Action|PostApocalyptic|SciFi|Shooter|ThirdPerson,T
X360,Velvet Assassin,0.11,2009,SouthPeak Interactive Corporation,Action,0,0,19.95,56,1,0,0,Action|Shooter|Spy|Stealth|ThirdPerson,Unknown
PlayStation 3,Up,0.1,2009,THQ,Action,0,0,24.95,65,4,0,1,Action|ThirdPerson,E
X360,Pro Evolution Soccer 2010,0.1,2009,Konami,Sports,1,0,27.95,78,4,1,1,Sports|Soccer|ThirdPerson,Unknown
PlayStation 3,The King of Fighters XII,0.1,2009,Ignition Entertainment Ltd. USA,Action,1,0,29.95,57,2,1,1,Action|Anime|Fighting|MartialArts|ThirdPerson,T
PlayStation 3,Monsters vs. Aliens,0.1,2009,Activision,Action,0,0,19.95,66,2,0,1,Action|Puzzle|SciFi|Platform|ThirdPerson,Unknown
PlayStation 3,Overlord II,0.1,2009,"Codemasters Software Company Limited, The","Action, Strategy",1,0,19.95,72,2,1,1,Action|Strategy|MedievalFantasy|ThirdPerson,T
Nintendo DS,Peggle: Dual Shot,0.1,2009,"PopCap Games, Inc.",Strategy,0,0,17.95,84,1,0,0,Strategy|ThirdPerson,Unknown
Nintendo DS,Puzzle Quest: Galactrix,0.1,2009,D3Publisher of Europe Ltd.,"Role-Playing (RPG), Strategy",1,0,14.95,75,1,0,0,RPG|Strategy|Puzzle|SciFi|ThirdPerson,Unknown
Nintendo DS,WarioWare D.I.Y.,0.1,2009,Nintendo,"Action, Racing / Driving, Sports",1,0,32.95,83,1,0,0,Action|Racing|Sports|Anime|Arcade|Fighting|MartialArts|Shooter|Basketball|Baseball|Boxing|Bowling|Golf|Olympiad|PingPong|Snowboarding|Soccer|Volleyball|ThirdPerson,E
PlayStation 3,The Chronicles of Riddick: Assault on Dark Athena,0.1,2009,Atari,Action,1,0,17.95,80,1,1,0,Action|Fighting|SciFi|Shooter|FirstPerson,M
PlayStation 3,Heroes Over Europe,0.1,2009,Ubisoft,"Action, Simulation",0,0,24.95,62,1,0,1,Action|Simulation|Arcade|Flight|Shooter|ThirdPerson,T
PlayStation 3,Mini Ninjas,0.1,2009,Eidos,Action,0,0,24.95,73,1,0,1,Action|MedievalFantasy|ThirdPerson,Unknown
PlayStation 3,Rogue Warrior,0.1,2009,ZeniMax Europe Ltd.,Action,0,0,22.95,27,1,0,1,Action|Shooter|Stealth|FirstPerson|ThirdPerson,M
PlayStation 3,Stormrise,0.1,2009,Sega,Strategy,0,0,14.95,51,1,0,1,Strategy|RealTime|SciFi|ThirdPerson,Unknown
Nintendo Wii,Ice Age: Dawn of the Dinosaurs,0.1,2009,Activision,Action,1,0,24.95,73,1,0,1,Action|Platform|ThirdPerson,Unknown
Nintendo Wii,Virtua Tennis 2009,0.1,2009,Sega,Sports,1,0,24.95,73,1,0,1,Sports|Tennis|ThirdPerson,E
X360,50 Cent: Blood on the Sand,0.1,2009,THQ,Action,1,0,19.95,71,1,1,1,Action|Shooter|ThirdPerson,M
X360,Eat Lead: The Return of Matt Hazard,0.1,2009,"D3Publisher of America, Inc., D3Publisher of Europe Ltd.",Action,0,0,14.95,53,1,0,0,Action|Shooter|ThirdPerson,Unknown
X360,Virtua Tennis 2009,0.09,2009,Sega,Sports,1,0,17.95,70,4,1,1,Sports|Tennis|ThirdPerson,E
Nintendo DS,Puzzle Kingdoms,0.09,2009,"Zoo Publishing, Inc.","Role-Playing (RPG), Strategy",0,0,13.95,64,1,0,1,RPG|Strategy|MedievalFantasy|Puzzle|TurnBased|TopDown,T
Sony PSP,Indiana Jones and the Staff of Kings,0.09,2009,LucasArts,Action,0,0,17.95,63,1,0,1,Action|Fighting|Flight|Puzzle|ThirdPerson,T
PlayStation 3,Eat Lead: The Return of Matt Hazard,0.09,2009,"D3Publisher of America, Inc.",Action,0,0,17.95,51,1,0,0,Action|Shooter|ThirdPerson,Unknown
PlayStation 3,Fairytale Fights,0.09,2009,"Playlogic Entertainment, Inc.",Action,0,0,17.95,53,1,0,1,Action|Fighting|Platform|ThirdPerson,M
Nintendo Wii,Overlord: Dark Legend,0.09,2009,"Codemasters Software Company Limited, The",Strategy,1,0,17.95,68,1,0,0,Strategy|MedievalFantasy|Puzzle|ThirdPerson,T
Nintendo Wii,Puzzle Kingdoms,0.09,2009,"Zoo Publishing, Inc.","Role-Playing (RPG), Strategy",0,0,12.95,63,1,0,1,RPG|Strategy|MedievalFantasy|Puzzle|TurnBased|TopDown,T
X360,Ben 10 Alien Force: Vilgax Attacks,0.09,2009,"D3Publisher of America, Inc.","Action, Adventure",1,0,27.95,61,1,0,1,Action|Adventure|ThirdPerson,Unknown
X360,CSI: Crime Scene Investigation - Deadly Intent,0.09,2009,Ubisoft,Adventure,1,0,24.95,51,1,0,0,Adventure|Detective|Puzzle|FirstPerson,M
X360,Hannah Montana: The Movie,0.09,2009,Disney,Simulation,0,0,16.95,25,1,0,0,Simulation|Puzzle|RhythmAction|ThirdPerson,E
X360,Jurassic: The Hunted,0.09,2009,Activision,Action,0,0,24.95,60,1,0,0,Action|Shooter|FirstPerson,T
X360,Mini Ninjas,0.09,2009,Eidos,Action,0,0,24.95,73,1,0,1,Action|MedievalFantasy|ThirdPerson,Unknown
X360,Ninja Blade,0.09,2009,Microsoft,Action,0,0,19.95,68,1,0,0,Action|Fighting|Horror|ThirdPerson,M
PlayStation 3,Virtua Tennis 2009,0.08,2009,Sega,Sports,1,0,24.95,70,4,1,1,Sports|Tennis|ThirdPerson,E
Nintendo Wii,Guitar Hero: Van Halen,0.08,2009,Activision,"Action, Simulation",1,0,34.95,50,4,0,1,Action|Simulation|Arcade|RhythmAction|Isometric|TopDown,T
PlayStation 3,Watchmen: The End is Nigh - The Complete Experi...,0.08,2009,Warner Bros. Interactive Entertainment Inc.,Action,0,0,17.95,59,2,0,0,Action|Adult|Cyberpunk|Fighting|ThirdPerson,M
Nintendo Wii,Broken Sword: Shadow of the Templars - The Dire...,0.08,2009,Ubisoft,Adventure,0,1,19.95,74,2,0,1,Adventure|Puzzle|ThirdPerson,Unknown
Nintendo DS,The Lord of the Rings: Conquest,0.08,2009,EA,Action,1,0,17.95,61,1,0,0,Action|MedievalFantasy|RealTime|TopDown|ThirdPerson,T
Sony PSP,Half-Minute Hero,0.08,2009,XSEED Games,"Action, Role-Playing (RPG)",0,0,17.95,84,1,1,0,Action|RPG|MedievalFantasy|RealTime|TopDown,Unknown
PlayStation 3,50 Cent: Blood on the Sand,0.08,2009,THQ,Action,1,0,19.95,72,1,1,1,Action|Shooter|ThirdPerson,M
PlayStation 3,FUEL,0.08,2009,"Codemasters Japan, Codemasters Software Company Limited, The","Racing / Driving, Sports",0,0,16.95,67,1,1,1,Racing|Sports|PostApocalyptic|Motorcycle|OffRoad|FirstPerson|ThirdPerson,E
Nintendo Wii,Deadly Creatures,0.08,2009,THQ,"Action, Adventure",0,0,17.95,72,1,0,0,Action|Adventure|Fighting|ThirdPerson,T
X360,FUEL,0.08,2009,"Codemasters Software Company Limited, The","Racing / Driving, Sports",0,0,14.95,66,1,1,1,Racing|Sports|PostApocalyptic|Motorcycle|OffRoad|FirstPerson|ThirdPerson,E
X360,Heroes Over Europe,0.08,2009,Ubisoft,"Action, Simulation",0,0,19.95,62,1,1,1,Action|Simulation|Arcade|Flight|Shooter|ThirdPerson,T
X360,Rogue Warrior,0.08,2009,ZeniMax Europe Ltd.,Action,0,0,19.95,28,1,1,1,Action|Shooter|Stealth|FirstPerson|ThirdPerson,M
X360,X-Blades,0.08,2009,"TopWare Interactive, ZUXXEZ Entertainment AG",Action,1,0,17.95,50,1,0,1,Action|Fighting|ThirdPerson,M
X360,Guitar Hero: Van Halen,0.07,2009,Activision,"Action, Simulation",1,0,29.95,57,4,1,1,Action|Simulation|Arcade|RhythmAction|Isometric|TopDown,T
X360,Monsters vs. Aliens,0.07,2009,Activision,Action,0,0,22.95,63,2,0,1,Action|Puzzle|SciFi|Platform|ThirdPerson,Unknown
X360,Watchmen: The End is Nigh: Parts 1 and 2,0.07,2009,Warner Bros. Interactive Entertainment Inc.,Action,0,0,14.95,56,2,0,0,Action|Cyberpunk|Fighting|ThirdPerson,M
Nintendo DS,Fighting Fantasy: The Warlock of Firetop Mountain,0.07,2009,"Aspyr Media, Inc.",Role-Playing (RPG),0,0,24.95,45,1,0,0,RPG|MedievalFantasy|FirstPerson,Unknown
Nintendo DS,Overlord Minions,0.07,2009,"Codemasters Software Company Limited, The","Action, Adventure",0,0,7.95,58,1,0,0,Action|Adventure|MedievalFantasy|Puzzle|RealTime|TopDown,Unknown
PlayStation 3,Damnation,0.07,2009,"Codemasters Software Company Limited, The",Action,0,0,17.95,36,1,0,1,Action|Shooter|ThirdPerson,M
PlayStation 3,Ice Age: Dawn of the Dinosaurs,0.07,2009,Activision,Action,0,0,34.95,67,1,0,1,Action|Platform|ThirdPerson,Unknown
X360,Ice Age: Dawn of the Dinosaurs,0.07,2009,Activision,Action,0,0,29.95,68,1,0,1,Action|Platform|ThirdPerson,Unknown
X360,Night at the Museum: Battle of the Smithsonian,0.07,2009,Majesco Entertainment Company,"Action, Adventure",1,0,19.95,50,1,0,1,Action|Adventure|Puzzle|ThirdPerson,Unknown
X360,Raven Squad: Operation Hidden Dagger,0.07,2009,Evolved Games,"Action, Strategy",0,0,17.95,38,1,0,0,Action|Strategy,T
X360,Stormrise,0.07,2009,Sega,Strategy,0,0,14.95,48,1,1,1,Strategy|RealTime|SciFi|ThirdPerson,Unknown
PlayStation 3,SingStar Queen,0.06,2009,Sony,Action,1,0,19.95,74,8,0,1,Action|Boardgame|RhythmAction,T
PlayStation 3,Guitar Hero: Van Halen,0.06,2009,Activision,"Action, Simulation",1,0,29.95,59,4,1,1,Action|Simulation|Arcade|RhythmAction|Isometric|TopDown,T
PlayStation 3,Planet 51: The Game,0.06,2009,Sega,"Action, Racing / Driving",0,0,22.95,50,2,0,1,Action|Racing|ThirdPerson,Unknown
X360,Damnation,0.06,2009,"Codemasters Software Company Limited, The",Action,0,0,19.95,36,2,1,1,Action|Shooter|ThirdPerson,M
X360,The King of Fighters XII,0.06,2009,Ignition Entertainment Ltd. USA,Action,1,0,24.95,63,2,1,1,Action|Anime|Fighting|MartialArts|ThirdPerson,T
Nintendo DS,Broken Sword: Shadow of the Templars - The Dire...,0.06,2009,Ubisoft,Adventure,0,1,17.95,78,1,0,1,Adventure|Puzzle|ThirdPerson,Unknown
Nintendo DS,Henry Hatsworth in the Puzzling Adventure,0.06,2009,EA,"Action, Strategy",0,0,17.95,82,1,0,0,Action|Strategy|Puzzle|Platform|SideScrolling|ThirdPerson,E
Sony PSP,Crimson Gem Saga,0.06,2009,"Atlus U.S.A., Inc.",Role-Playing (RPG),0,0,24.95,78,1,0,0,RPG|Anime|MedievalFantasy|TurnBased|Isometric,T
Sony PSP,Prinny: Can I Really Be the Hero?,0.06,2009,Nippon Ichi Software Inc.,Action,0,0,22.95,72,1,1,0,Action|MedievalFantasy|Platform|SideScrolling,Unknown
PlayStation 3,Leisure Suit Larry: Box Office Bust,0.06,2009,Funsta,"Action, Adventure",1,0,17.95,17,1,0,0,Action|Adventure|ThirdPerson,Unknown
Nintendo Wii,Cursed Mountain,0.06,2009,Deep Silver,Action,0,0,14.95,67,1,0,0,Action|Puzzle|SurvivalHorror|ThirdPerson,M
Nintendo Wii,Rygar: The Legendary Adventure,0.06,2009,"Tecmo, Inc.","Action, Adventure",0,0,17.95,52,1,0,0,Action|Adventure|MedievalFantasy|Puzzle|Platform|SideScrolling|TopDown|ThirdPerson,Unknown
Nintendo Wii,Safecracker: The Ultimate Puzzle Adventure,0.06,2009,JoWooD Productions Software AG,"Adventure, Strategy",0,0,17.95,56,1,0,1,Adventure|Strategy|Puzzle|FirstPerson,E
X360,Planet 51: The Game,0.05,2009,Sega,"Action, Racing / Driving",0,0,19.95,53,2,0,1,Action|Racing|ThirdPerson,Unknown
Nintendo DS,Black Sigil: Blade of the Exiled,0.05,2009,"Graffiti Entertainment, LLC",Role-Playing (RPG),0,0,24.95,58,1,0,0,RPG|Anime|MedievalFantasy|TurnBased|TopDown,M
Nintendo DS,Infinite Space,0.05,2009,Sega,"Role-Playing (RPG), Strategy",0,0,29.95,75,1,0,0,RPG|Strategy|Anime|RealTime|SciFi|SideScrolling|ThirdPerson,T
Nintendo DS,Moon,0.05,2009,"Gamebridge Ltd., Mastiff, LLC, Rising Star Games Ltd.",Action,0,0,17.95,71,1,0,0,Action|SciFi|Shooter|FirstPerson,T
Nintendo DS,Safecracker: The Ultimate Puzzle Adventure,0.05,2009,The Adventure Company,"Adventure, Strategy",0,0,24.95,43,1,0,1,Adventure|Strategy|Puzzle|FirstPerson,E
Sony PSP,ObsCure: The Aftermath,0.05,2009,Playlogic International N.V.,Action,1,0,29.95,66,1,0,0,Action|SurvivalHorror|ThirdPerson,M
Sony PSP,Undead Knights,0.05,2009,"Tecmo, Inc.","Action, Adventure",0,0,29.95,63,1,0,0,Action|Adventure|Fighting|Horror|MedievalFantasy|ThirdPerson,M
PlayStation 3,MLB Front Office Manager,0.05,2009,2K,"Simulation, Sports",1,0,19.95,49,1,0,1,Simulation|Sports|Managerial|Baseball|ThirdPerson,E
PlayStation 3,Shellshock 2: Blood Trails,0.05,2009,Eidos,Action,1,0,16.95,35,1,0,1,Action|HistoricalBattle|Horror|Shooter|FirstPerson,M
PlayStation 3,X-Blades,0.05,2009,Ubisoft,Action,0,0,19.95,50,1,0,1,Action|Fighting|ThirdPerson,M
Nintendo Wii,Cate West: The Vanishing Files,0.05,2009,Destineer,Adventure,0,0,16.95,65,1,0,0,Adventure|Detective|Puzzle|ThirdPerson,Unknown
Nintendo Wii,Coraline,0.05,2009,"D3Publisher of America, Inc.",Action,0,0,12.95,42,1,0,1,Action|Puzzle|ThirdPerson,Unknown
Nintendo Wii,Grey's Anatomy: The Video Game,0.05,2009,Ubisoft,"Action, Adventure",0,0,19.95,65,1,0,0,Action|Adventure|Puzzle|FirstPerson|ThirdPerson,Unknown
Nintendo Wii,Pool Hall Pro,0.05,2009,"Playlogic Entertainment, Inc.",Sports,0,0,12.95,62,1,0,0,Sports|Pool|FirstPerson|ThirdPerson,E
Nintendo Wii,Rogue Trooper,0.05,2009,Reef Entertainment Ltd.,"Action, Strategy",1,0,27.95,70,1,0,1,Action|Strategy|Cyberpunk|Fighting|PostApocalyptic|SciFi|Shooter|Stealth|ThirdPerson,T
X360,MLB Front Office Manager,0.05,2009,2K,"Simulation, Sports",1,0,17.95,47,1,0,1,Simulation|Sports|Managerial|Baseball|ThirdPerson,E
X360,Race Pro,0.05,2009,Atari,"Racing / Driving, Sports",0,0,19.95,72,1,1,0,Racing|Sports|FirstPerson|ThirdPerson,E
X360,Shellshock 2: Blood Trails,0.05,2009,Eidos,Action,1,0,14.95,30,1,0,1,Action|HistoricalBattle|Horror|Shooter|FirstPerson,M
Nintendo Wii,Samurai Shodown Anthology,0.04,2009,"Ignition Entertainment Ltd., SNK Playmore USA Corp.",Action,0,1,24.95,74,2,0,0,Action|Fighting|MartialArts|SideScrolling|ThirdPerson,Unknown
X360,Raiden Fighters Aces,0.04,2009,Valcon Games LLC,Action,0,0,17.95,73,2,0,0,Action|Arcade|Flight|SciFi|Shooter|TopDown|ThirdPerson,Unknown
Nintendo DS,Dawn of Discovery,0.04,2009,Ubisoft,"Simulation, Strategy",0,0,17.95,82,1,0,1,Simulation|Strategy|MedievalFantasy|Isometric|ThirdPerson,E
Nintendo DS,Jake Hunter Detective Story: Memories of the Past,0.04,2009,Aksys Games,Adventure,1,0,24.95,72,1,0,0,Adventure|Detective|Puzzle|FirstPerson,T
Sony PSP,Air Conflicts: Aces of World War II,0.04,2009,"Graffiti Entertainment, LLC","Action, Simulation",1,0,24.95,36,1,1,0,Action|Simulation|Arcade|Flight|HistoricalBattle|ThirdPerson,T
Sony PSP,Mimana Iyar Chronicles,0.04,2009,GungHo Works,Role-Playing (RPG),0,0,34.95,45,1,0,0,RPG|Anime|MedievalFantasy|Isometric|SideScrolling,Unknown
Sony PSP,Shadow of Destiny,0.04,2009,Konami,Adventure,0,1,17.95,54,1,0,1,Adventure|Detective|ThirdPerson,T
X360,Risen,0.04,2009,"Deep Silver, Deep Silver, Inc.","Action, Role-Playing (RPG)",0,0,44.95,60,1,0,0,Action|RPG|MedievalFantasy|ThirdPerson,M
Nintendo DS,Jewel Quest Mysteries,0.03,2009,Activision,Adventure,0,0,17.95,68,1,0,0,Adventure|Detective|Puzzle|FirstPerson,E
Sony PSP,Dynasty Warriors: Strikeforce,0.03,2009,"KOEI Corporation, KOEI Ltd.","Action, Adventure, Role-Playing (RPG)",1,0,24.95,65,1,1,0,Action|Adventure|RPG|Fighting|HistoricalBattle|MartialArts|MedievalFantasy|PersistentUniverse|RealTime|Platform|TopDown|ThirdPerson,Unknown
Nintendo DS,PDC World Championship Darts 2009,0.02,2009,Oxygen Interactive Software Ltd.,"Simulation, Sports",1,0,11.95,45,1,0,0,Simulation|Sports|FirstPerson,Unknown
Nintendo DS,Legacy of Ys: Books I & II,0.01,2009,"Atlus U.S.A., Inc.","Action, Role-Playing (RPG)",1,0,27.95,67,1,0,0,Action|RPG|Anime|MedievalFantasy|RealTime|TopDown,T
Nintendo Wii,Super Mario Galaxy 2,3.3,2010,Nintendo,Action,1,0,39.95,98,2,0,0,Action|Puzzle|SciFi|Platform|SideScrolling|ThirdPerson,E
X360,Red Dead Redemption,2.65,2010,Rockstar,Action,1,0,49.95,95,1,1,1,Action|Cards|Fighting|Shooter|FirstPerson|ThirdPerson,M
PlayStation 3,God of War III,2.58,2010,Sony,"Action, Adventure",1,0,44.95,92,1,0,0,Action|Adventure|Adult|MedievalFantasy|Puzzle|ThirdPerson,M
X360,Battlefield: Bad Company 2,1.91,2010,EA,Action,1,0,47.95,88,1,1,1,Action|Helicoptor|Shooter|Tank|FirstPerson,T
PlayStation 3,Red Dead Redemption,1.86,2010,Rockstar,Action,1,0,49.95,95,1,1,1,Action|Cards|Fighting|Shooter|FirstPerson|ThirdPerson,M
X360,Mass Effect 2,1.72,2010,EA,"Action, Role-Playing (RPG)",1,0,32.95,96,1,0,0,Action|RPG|SciFi|Shooter|ThirdPerson,M
X360,BioShock 2,1.22,2010,2K,Action,1,0,39.95,88,1,1,1,Action|SciFi|Shooter|FirstPerson,M
PlayStation 3,Battlefield: Bad Company 2,1.13,2010,EA,Action,1,0,44.95,88,1,0,1,Action|Helicoptor|Shooter|Tank|FirstPerson,T
X360,Tom Clancy's Splinter Cell: Conviction,1.06,2010,Ubisoft,Action,1,0,44.95,85,2,1,0,Action|Shooter|Spy|Stealth|FirstPerson|ThirdPerson,M
X360,Final Fantasy XIII,1.03,2010,SquareEnix,Role-Playing (RPG),1,0,44.95,82,1,0,1,RPG|MedievalFantasy|RealTime|TurnBased|ThirdPerson,T
PlayStation 3,Heavy Rain,0.83,2010,Sony,"Action, Adventure",0,0,44.95,87,1,0,0,Action|Adventure|Adult|Detective|ThirdPerson,M
PlayStation 3,MAG,0.74,2010,Sony,Action,0,0,34.95,76,1,1,0,Action|Shooter|FirstPerson,T
PlayStation 3,MLB 10: The Show,0.65,2010,Sony,Sports,1,0,47.95,91,1,0,1,Sports|Baseball|ThirdPerson,E
PlayStation 3,BioShock 2,0.64,2010,2K,Action,1,0,37.95,88,1,1,1,Action|SciFi|Shooter|FirstPerson,M
PlayStation 3,Darksiders,0.59,2010,THQ,"Action, Adventure",0,0,32.95,82,1,0,1,Action|Adventure|PostApocalyptic|SciFi|ThirdPerson,M
X360,Alan Wake,0.59,2010,Microsoft,Action,0,0,47.95,83,1,0,0,Action|Detective|Horror|SurvivalHorror|ThirdPerson,Unknown
X360,Darksiders,0.59,2010,THQ,"Action, Adventure",0,0,32.95,83,1,0,1,Action|Adventure|PostApocalyptic|SciFi|ThirdPerson,M
PlayStation 3,Dante's Inferno (Divine Edition),0.56,2010,EA,Action,0,0,34.95,75,1,0,0,Action|Adult|MedievalFantasy|ThirdPerson,M
X360,Aliens vs Predator,0.52,2010,Sega,Action,0,1,34.95,64,1,1,1,Action|Fighting|Horror|SciFi|Shooter|Stealth|FirstPerson,M
X360,Dante's Inferno,0.49,2010,EA,Action,0,0,34.95,73,1,0,0,Action|Adult|MedievalFantasy|ThirdPerson,Unknown
X360,Army of Two: The 40th Day,0.45,2010,EA,Action,1,0,34.95,73,2,1,1,Action|Shooter|ThirdPerson,M
Nintendo Wii,Endless Ocean: Blue World,0.42,2010,Nintendo,"Adventure, Sports",1,0,24.95,76,1,1,0,Adventure|Sports|Meditative|Naval|Puzzle|FirstPerson|ThirdPerson,Unknown
Nintendo DS,Sonic Classic Collection,0.4,2010,Sega,Action,0,1,24.95,70,1,0,0,Action|Anime|Platform|SideScrolling|ThirdPerson,E
X360,Just Cause 2,0.4,2010,SquareEnix,Action,1,0,49.95,81,1,0,1,Action|Flight|Helicoptor|Shooter|Spy,Unknown
PlayStation 3,ModNation Racers,0.39,2010,Sony,"Action, Racing / Driving",0,0,49.95,82,4,1,0,Action|Racing|Arcade|ThirdPerson,Unknown
PlayStation 3,Aliens vs Predator,0.35,2010,Sega,Action,0,1,39.95,65,1,1,1,Action|Fighting|Horror|SciFi|Shooter|Stealth|FirstPerson,M
PlayStation 3,Army of Two: The 40th Day,0.33,2010,EA,Action,1,0,34.95,74,2,1,1,Action|Shooter|ThirdPerson,M
PlayStation 3,Just Cause 2,0.32,2010,SquareEnix,Action,1,0,44.95,83,1,0,1,Action|Flight|Helicoptor|Shooter|Spy|ThirdPerson,Unknown
X360,Lost Planet 2,0.31,2010,CE Europe Ltd.,Action,1,0,49.95,68,2,1,1,Action|Battlemech|Helicoptor|SciFi|Shooter|FirstPerson|ThirdPerson,T
Nintendo Wii,Sonic & SEGA All-Stars Racing,0.29,2010,Sega,Racing / Driving,0,0,32.95,78,1,0,1,Racing|ThirdPerson,E
Nintendo Wii,Tatsunoko vs. Capcom Ultimate All-Stars,0.27,2010,CE Europe Ltd.,Action,0,0,39.95,85,4,1,0,Action|Anime|Arcade|Fighting|Shooter|SideScrolling|TopDown|ThirdPerson,T
